WWI_ID,MSNDATE,OPERATION,COUNTRY,SERVICE,UNIT,MDS,MISSIONNUM,TAKEOFFTIME,NUMBEROFPLANESATTACKING,CALLSIGN,WEAPONSEXPENDED,WEAPONTYPE,WEAPONWEIGHT,BOMBLOAD,LATITUDE,LONGITUDE,TGTLOCATION,TGTCOUNTRY,TGTTYPE,TAKEOFFBASE,TAKEOFFLATITUDE,TAKEOFFLONGITUDE,BDA,ENEMYACTION,ROUTEDETAILS,ISRCOLLECTED,FRIENDLYCASUALTIES,WEATHER,ALTITUDE
689,29/10/1918,ARGONNE-MEUSE,USA,USAAS,20TH AERO SQUADRON,LIBERTY DH 4,84,10/29/18 14:00,1,,0,,,0,49.34366,5.401111,DAMVILLERS,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,NONE,ANTIAIRCRAFT WAS HEAVY BUT INACCURATE,"BAR-LE-DUC, VERDUN, DAMVILLERS, VERDUN, MAULAN","10 TEAMS LEFT THE FIELD X TEAMS REACHED THE LINES AND THE FLIGHT LEADER TURNED BACK WITH THE FORMATION.  ONE TEAM HOWEVER, FOLLOWED THE 166TH BOMBING SQUADRON TO THE OBJECTIVE WHERE 1200 LEAFLETS OF PROPAGANDA WERE DROPPED.  THE BOMB RELEASE FAILED TO WOR"," 1ST LIEUT. WEAVER(P) & 1ST LT STOKES (O) HAVE NOT RETURNED FROM THE RAID, BUT WERE SEEN TO LAND IN THE ALLIED LINES.",FAIR,13500
690,29/10/1918,,UK,RAF,NO. 55 SQDN,AIRCO DH4 DAY BOMBER,,DAY,10,,,,2264,226.4,49.445476,5.601452,LONGUYON,FRANCE,RAILWAYS,AZELOT,48.5941522,6.2420764,,,,,0,,10000
691,29/10/1918,,UK,RAF,NO. 99 SQDN,AIRCO DH9A DAY BOMBER,,DAY,12,,,,2736,228,49.445476,5.601452,LONGUYON,FRANCE,RAILWAYS,AZELOT,48.5941522,6.2420764,,,,,0,,6500
692,29/10/1918,,UK,RAF,NO. 104 SQDN,AIRCO DH9 DAY BOMBER,,DAY,13,,,,2942,226.3076923,49.430415,5.381053,JAMETZ,GERMANY,AERODROME,AZELOT,48.5941522,6.2420764,,,,,1,,6500
693,29/10/1918,,UK,RAF,NO. 97 SQDN,HADLEY PAGE O/400,,NIGHT,2,,,,3236,1618,48.813288,7.79125,"HAGENAU, MANNHEIM",GERMANY,"AERODROME, BASF",XAFF_VILLERS,48.41122886,6.5995216,,,,,0,,10000
694,29/10/1918,,UK,RAF,NO. 100 SQDN,HADLEY PAGE O/400,,NIGHT,2,,,,3238,1619,48.45,7.916667,OFFENBURQ,GERMANY,RAILWAY JTN,XAFF_VILLERS,48.41122886,6.5995216,,,,,0,,8700
695,29/10/1918,,UK,RAF,NO. 215 SQDN,HADLEY PAGE O/400,,NIGHT,3,,,,4582,1527.333333,49.488333,8.464722,"MANNHEIM, OFFENBURQ, THIONVILLE",GERMANY,"BASF, RAILWAY JTNS",XAFF_VILLERS,48.41122886,6.5995216,,,,,1,,10000
696,29/10/1918,,UK,RAF,NO. 216 SQDN,HADLEY PAGE O/400,,NIGHT,6,,,,9408,1568,49.488333,8.464722,"MANNHEIM, SAARBRUCKEN, WORMS",GERMANY,"MUNITIONS FACT, BLST FUM",ROVILLE-AUX-CH_NES,48.382848,6.62454128,,,,,0,,10000
697,29/10/1918,,FRANCE,GAR,NIGHT BOMBARDMENT GRP,CAPRONI,,,10,,,,8952,895.2,,,"AUDUN-LE-ROMAN, CALLEBOY, ANNANVILLE, MARS-LE-TOUR, DOMMARY BARONCOURT",FRANCE,"RAIL CENTERS, STATIONS",VILLENEUVE-LES-VERTUS,48.905278,4.001944,,,,,,,
698,30/10/1918,ARGONNE-MEUSE,USA,USAAS,20TH AERO SQUADRON,LIBERTY DH 4,85,10/30/18 9:55,10,,20,155 MM DEMOLITION,2200,220,49.440019,5.050705,NOUART,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,"3 BURSTS WERE OBSERVED N.E, PART OF NOUART, OTHERS ON FIELD AND ROAD.XX BURSTS WERE SEEN ON THE TOWN OF BARRICOURT.","ANTIAIRCRAFT WAS LIGHT AND INACCURATE IN OUR FORMATION BUT HEAVY AND ACCURATE ON A FORMATION OF 5 PLANES, PROBABLY THE 11TH AERO SQUADRON IN THE REGION OF BUZANCY AND BAYONVILLE.  3 BIPLANE MACHINES WERE SEEN GOING SOUTHWEST  AT BRIAULIES(?) TO HATILLOIS(","BAR-LE-DUC, CLERMONT, MONTFAUCON, NOUART, VORENNE(?), MAULAN",ONE COLUMN OF TROOPS 1/2 MILE LONG WAS SEEN MOVING NORTH ON THE NOUART-BEAUCLAIR ROAD AT 10:57 AM. 100 ROUNDS OF AMMUNITION WERE FIRED ATT HE TROOPS.  OBSERVER 1ST LIEUT GH FISKE REPORTS REGION BOULCON TO CLERY LE GRAND BELIEVED TO BE FLOODED.,,VERY GOOD,12200
699,30/10/1918,ARGONNE-MEUSE,USA,USAAS,20TH AERO SQUADRON,LIBERTY DH 4,85,10/30/18 9:55,10,,100,ROUNDS,2.43,0.243,49.440019,5.050705,NOUART,FRANCE,TROOPS,"MAULAN, FRANCE",48.67381826,5.24807453,"3 BURSTS WERE OBSERVED N.E, PART OF NOUART, OTHERS ON FIELD AND ROAD.XX BURSTS WERE SEEN ON THE TOWN OF BARRICOURT.","ANTIAIRCRAFT WAS LIGHT AND INACCURATE IN OUR FORMATION BUT HEAVY AND ACCURATE ON A FORMATION OF 5 PLANES, PROBABLY THE 11TH AERO SQUADRON IN THE REGION OF BUZANCY AND BAYONVILLE.  3 BIPLANE MACHINES WERE SEEN GOING SOUTHWEST  AT BRIAULIES(?) TO HATILLOIS(","BAR-LE-DUC, CLERMONT, MONTFAUCON, NOUART, VORENNE(?), MAULAN",ONE COLUMN OF TROOPS 1/2 MILE LONG WAS SEEN MOVING NORTH ON THE NOUART-BEAUCLAIR ROAD AT 10:57 AM. 100 ROUNDS OF AMMUNITION WERE FIRED ATT HE TROOPS.  OBSERVER 1ST LIEUT GH FISKE REPORTS REGION BOULCON TO CLERY LE GRAND BELIEVED TO BE FLOODED.,,VERY GOOD,12200
700,30/10/1918,ARGONNE-MEUSE,USA,USAAS,11TH AERO SQUADRON,,86,10/30/18 10:00,7,,12,155 MM DEMOLITION,1320,188.5714286,49.404405,5.059734,BOIS DE BARRICOURT,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,BURSTS OBSERVED AT BOIS DE BARRICOURT AND SOUTH EAST AND EDGE OF TOWN. 10:50 EIGHT BOMBS DROPPED.  FOUR BOMBS DROPPED FOUR (4) BOMBS WERE DROPPED ON BASSEY SUR MEUSE ON NORTH EDGE OF TOWN 10:58,"ANTIAIRCRAFT WAS PLENTIFUL BUT INACCURATE.  ONE ENEMY FOKKER SEEN AT 10:50, 13,000 FT NORTH OF BUZANCY; RED NOSE, BLUE BODY, AND WHITE TAIL.",BAR LE DUC NORTH TO OBJ AND RETURN,11:00 MIDWAY BETWEEN HILL 278 AND BUZANCY IN A SMALL WOOD EIGHT GUNS.  GAVE LONG YELLOW AND WHITE FLAME.  11:02 NORTH OF THE MIDDLE POINT OF THE ROAD FROM SIVRY LES BUZANCY TO BAYONVILLE THERE IS A SMALL SQUARE WOOD NUMEROUS BARRACKS OR BUILDINGS CAN BE S,NONE,GOOD VISIBILITY,13000
701,30/10/1918,ARGONNE-MEUSE,USA,USAAS,11TH AERO SQUADRON,,86,10/30/18 10:00,7,,1000,ROUNDS,24.86,3.551428571,49.404405,5.059734,BOIS DE BARRICOURT,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,BURSTS OBSERVED AT BOIS DE BARRICOURT AND SOUTH EAST AND EDGE OF TOWN. 10:50 EIGHT BOMBS DROPPED.  FOUR BOMBS DROPPED FOUR (4) BOMBS WERE DROPPED ON BASSEY SUR MEUSE ON NORTH EDGE OF TOWN 10:58,"ANTIAIRCRAFT WAS PLENTIFUL BUT INACCURATE.  ONE ENEMY FOKKER SEEN AT 10:50, 13,000 FT NORTH OF BUZANCY; RED NOSE, BLUE BODY, AND WHITE TAIL.",BAR LE DUC NORTH TO OBJ AND RETURN,11:00 MIDWAY BETWEEN HILL 278 AND BUZANCY IN A SMALL WOOD EIGHT GUNS.  GAVE LONG YELLOW AND WHITE FLAME.  11:02 NORTH OF THE MIDDLE POINT OF THE ROAD FROM SIVRY LES BUZANCY TO BAYONVILLE THERE IS A SMALL SQUARE WOOD NUMEROUS BARRACKS OR BUILDINGS CAN BE S,NONE,GOOD VISIBILITY,13000
702,30/10/1918,ARGONNE-MEUSE,USA,USAAS,166TH AERO SQUADRON,LIBERTY DH 4,87,10/30/18 10:00,10,,20,155 MM PENETRATION,2200,220,49.395882,5.006367,BAYONVILLE,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,3 BURSTS WERE SEEN IN NORTHERN PART OF BAYONVILLE,"ANTIAIRCRAFT WAS NOT VERY HEAVY, BATTERY OBSERVED NORTH EDGE OF LE MORTHOMRE (?) ON THE WEST SIDE OF ROAD RUNNING N& S","BAR-LE-DUC, CLERMONT, VARENNES AND BAYONVILLE",TOWN OF MOUART IN FLAMES,NONE,POOR,11000
703,30/10/1918,ARGONNE-MEUSE,USA,USAAS,20TH AERO SQUADRON,LIBERTY DH 4,88,10/30/18 14:15,9,,18,155 MM DEMOLITION,1980,220,48.819018,6.101083,BELLEVILLE,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,6 BURSTS WERE OBSERVED ON THE CENTER OF THE TOWN AND 4 IN THE WOODS WEST OF THE TOWN.,"ANTIAIRCRAFT WAS LIGHT AND INACCURATE IN THE REGION OF THE OBJECTIVE.  18 ENEMY AIRCRAFT ENCOUNTERED, FOKKERS AND SIEMAN SCHUKARTS FROM 15:25 TO 15:35 AT 13,500 FT NEAR BELLEVILLE.  FOKKERS WERE BLACK WITH WHITE TAILS, SIEMAN SCHUKARTS WERE STRIPED BLACK ","BAR-LE-DUC, VOUSIERS, BELLEVILLE, GRAND PRE, ST MEMEHOULD, MAULAN",,1ST LIEUT MANDELL (P) & 1ST LIEUT FLUKE (O) HAVE NOT RETURNED TO THE FIELD BUT ARE KNOWN TO HAVE LANDED WITHIN OUR LINES.  2ND LIEUT. TUCKER (P) & 1ST LIEUT FAULK(O) HAVE NOT RETURNED  TO THE FIELD BUT ARE KNOWN TO HAVE LANDED WITHIN OUR LINES.  1ST LIEUT,VERY GOOD,14000
704,30/10/1918,ARGONNE-MEUSE,USA,USAAS,20TH AERO SQUADRON,LIBERTY DH 4,89,10/30/18 14:15,9,,1600,ROUNDS,38.88,4.32,48.819018,6.101083,BELLEVILLE,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,6 BURSTS WERE OBSERVED ON THE CENTER OF THE TOWN AND 4 IN THE WOODS WEST OF THE TOWN.,"ANTIAIRCRAFT WAS LIGHT AND INACCURATE IN THE REGION OF THE OBJECTIVE.  18 ENEMY AIRCRAFT ENCOUNTERED, FOKKERS AND SIEMAN SCHUKARTS FROM 15:25 TO 15:35 AT 13,500 FT NEAR BELLEVILLE.  FOKKERS WERE BLACK WITH WHITE TAILS, SIEMAN SCHUKARTS WERE STRIPED BLACK ","BAR-LE-DUC, VOUSIERS, BELLEVILLE, GRAND PRE, ST MEMEHOULD, MAULAN",,1ST LIEUT MANDELL (P) & 1ST LIEUT FLUKE (O) HAVE NOT RETURNED TO THE FIELD BUT ARE KNOWN TO HAVE LANDED WITHIN OUR LINES.  2ND LIEUT. TUCKER (P) & 1ST LIEUT FAULK(O) HAVE NOT RETURNED  TO THE FIELD BUT ARE KNOWN TO HAVE LANDED WITHIN OUR LINES.  1ST LIEUT,VERY GOOD,14000
705,30/10/1918,ARGONNE-MEUSE,USA,USAAS,11TH AERO SQUADRON,,89,10/30/18 14:30,9,,18,155 MM DEMOLITION,1980,220,48.819018,6.101083,BELLEVILLE,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,BURSTS OBSERVED ON EDGE OF TOWN WEST TO EAST OF BELLEVILLE 15:30.,"ANTIAIRCRAFT ACTIVE AND FAIRLY ACCURATE.  EIGHT FOKKERS, ALBATROSS AND SEIMAN-SCHART ENCOUNTERED AT 15:30, 12,000 FT NEAR BELLEVILLE.  FOKKERS WHITE AND BLACK STRIPES ON WINGS, FUSELAGE.  ALBATROSS YELLOW BELLY. SIEMAN SUCHART, WHITE.","BAR LE DUC, MONTFAUCON, VOUZIERS, OBJ AND RETURN",FLOODED AREA FROM VOUSIERS TO BRIQUENAY SPREADING 15:23,NONE,,12000
706,30/10/1918,ARGONNE-MEUSE,USA,USAAS,11TH AERO SQUADRON,,89,10/30/18 14:30,9,,2000,ROUNDS,49.72,5.524444444,48.819018,6.101083,BELLEVILLE,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,BURSTS OBSERVED ON EDGE OF TOWN WEST TO EAST OF BELLEVILLE 15:30.,"ANTIAIRCRAFT ACTIVE AND FAIRLY ACCURATE.  EIGHT FOKKERS, ALBATROSS AND SEIMAN-SCHART ENCOUNTERED AT 15:30, 12,000 FT NEAR BELLEVILLE.  FOKKERS WHITE AND BLACK STRIPES ON WINGS, FUSELAGE.  ALBATROSS YELLOW BELLY. SIEMAN SUCHART, WHITE.","BAR LE DUC, MONTFAUCON, VOUZIERS, OBJ AND RETURN",FLOODED AREA FROM VOUSIERS TO BRIQUENAY SPREADING 15:23,NONE,,12000
707,30/10/1918,ARGONNE-MEUSE,USA,USAAS,166TH AERO SQUADRON,LIBERTY DH 4,89,10/30/18 14:30,10,,20,155 MM PENETRATION,2200,220,48.819018,6.101083,BELLEVILLE,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,12 BURSTS IN CENTER AND SOUTHERN PART OF BELLEVILLE,"ANTIAIRCRAFT NOT HEAVY, BUT ACCURATE 16 ENEMY AIRCRAFT SEEN NORTH OF BELLEVILLE AT 15000 FT ALTITUDE","BAR-LE-DUC, CLERMONT, GRANDPRE AND BELLEVILLE",BELLEVILLE IN FLAMES,NONE,POOR,11000
708,30/10/1918,ARGONNE-MEUSE,USA,USAAS,166TH AERO SQUADRON,LIBERTY DH 4,89,10/30/18 14:30,10,,1500,ROUNDS,37.29,3.729,48.819018,6.101083,BELLEVILLE,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,12 BURSTS IN CENTER AND SOUTHERN PART OF BELLEVILLE,"ANTIAIRCRAFT NOT HEAVY, BUT ACCURATE 16 ENEMY AIRCRAFT SEEN NORTH OF BELLEVILLE AT 15000 FT ALTITUDE","BAR-LE-DUC, CLERMONT, GRANDPRE AND BELLEVILLE",BELLEVILLE IN FLAMES,NONE,POOR,11000
709,30/10/1918,,UK,RAF,NO. 99 SQDN,AIRCO DH9A DAY BOMBER,,DAY,5,,,,1144,228.8,48.915636,8.007115,BUHL,FRANCE,AERODROME,AZELOT,48.5941522,6.2420764,,,,,0,,6500
710,30/10/1918,,UK,RAF,NO. 100 SQDN,HADLEY PAGE O/400,,NIGHT,2,,,,2892,1446,49.0080848,8.4037563,"KARLSRUHE, SAARBRUCKEN",GERMANY,"RAIL WKSHOPS, BURBACH WKS",XAFF_VILLERS,48.41122886,6.5995216,,,,,0,,8700
711,30/10/1918,,UK,RAF,NO. 115 SQDN,HADLEY PAGE O/400,,NIGHT,3,,,,4012,1337.333333,,,"BADEN, MORHANQE, HAGENAU",FRANCE,"RAILWAYS, AERODROMES",ROVILLE-AUX-CH_NES,48.382848,6.62454128,,,,,0,,9999
712,31/10/1918,ARGONNE-MEUSE,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,90,10/31/18 7:30,7,,12,115 MM LONG,528,75.42857143,49.435654,5.082354,TAILLY,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,FELL SHORT IN ROAD AND WOODS SOUTHEAST OF TOWN,ANTIAIRCRAFT ACTIVE AND FAIRLY ACCURATE.  ENEMY AIRCRAFT - 8 FOKKER OR ALBATROSS SEEN IN VICINITY OF OBJECTIVE AT 0852 WITH CHECKERBOARD MARKINGS.,"LIGNY, BAR-LE-DUC,MONTFAUCON, TAILLY, AND RETURN",FIRE IN MONTIGNY ABOUT 0853.  MANY ANTI AIRCRAFT BATTERIES ALONG WESTERN EDGE OF BOIS DE LA FOLIE.,NONE,POOR,13000
713,31/10/1918,ARGONNE-MEUSE,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,90,10/31/18 7:30,7,,2,155 MM PENETRATION,220,31.42857143,49.435654,5.082354,TAILLY,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,FELL SHORT IN ROAD AND WOODS SOUTHEAST OF TOWN,ANTIAIRCRAFT ACTIVE AND FAIRLY ACCURATE.  ENEMY AIRCRAFT - 8 FOKKER OR ALBATROSS SEEN IN VICINITY OF OBJECTIVE AT 0852 WITH CHECKERBOARD MARKINGS.,"LIGNY, BAR-LE-DUC,MONTFAUCON, TAILLY, AND RETURN",FIRE IN MONTIGNY ABOUT 0853.  MANY ANTI AIRCRAFT BATTERIES ALONG WESTERN EDGE OF BOIS DE LA FOLIE.,NONE,POOR,13000
714,31/10/1918,ARGONNE-MEUSE,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,90,10/31/18 7:30,7,,8,90 MM,158.4,22.62857143,49.435654,5.082354,TAILLY,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,FELL SHORT IN ROAD AND WOODS SOUTHEAST OF TOWN,ANTIAIRCRAFT ACTIVE AND FAIRLY ACCURATE.  ENEMY AIRCRAFT - 8 FOKKER OR ALBATROSS SEEN IN VICINITY OF OBJECTIVE AT 0852 WITH CHECKERBOARD MARKINGS.,"LIGNY, BAR-LE-DUC,MONTFAUCON, TAILLY, AND RETURN",FIRE IN MONTIGNY ABOUT 0853.  MANY ANTI AIRCRAFT BATTERIES ALONG WESTERN EDGE OF BOIS DE LA FOLIE.,NONE,POOR,13000
715,31/10/1918,ARGONNE-MEUSE,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,90,10/31/18 7:30,7,,4,90 MM INCENDIARY,79.2,11.31428571,49.435654,5.082354,TAILLY,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,FELL SHORT IN ROAD AND WOODS SOUTHEAST OF TOWN,ANTIAIRCRAFT ACTIVE AND FAIRLY ACCURATE.  ENEMY AIRCRAFT - 8 FOKKER OR ALBATROSS SEEN IN VICINITY OF OBJECTIVE AT 0852 WITH CHECKERBOARD MARKINGS.,"LIGNY, BAR-LE-DUC,MONTFAUCON, TAILLY, AND RETURN",FIRE IN MONTIGNY ABOUT 0853.  MANY ANTI AIRCRAFT BATTERIES ALONG WESTERN EDGE OF BOIS DE LA FOLIE.,NONE,POOR,13000
716,31/10/1918,ARGONNE-MEUSE,USA,USAAS,11TH AERO SQUADRON,,91,10/31/18 7:55,9,,18,155 MM DEMOLITION,1980,220,49.427305,5.052457,BARRICOURT,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,CUT ROAD BETWEEN BARRICOURT AND MENUART(?) AND SOUTHERN END OF TOWN BARRICOURT.,"LIGHT ANTIAIRCRAFT.  13 FOKKERS SEEN, 10 ENGAGED AT 08:49, 10,000 FT.  ONE CONFIRMATION REQUESTED.  FOKKERS HAD RED NOSE, BLUE BODY AND WHITE TAIL",BAR LE DUC. CLEMONT OBJ AND RETURN.,"SIX HANGERS ON ROAD BETWEEN BAYONVILLE AND BARRICOURT, THREE ON EACH SIDE OF ROAD","1 FLEW WITH 166TH, SEE 166 SQDN REPORT",POOR,12000
717,31/10/1918,ARGONNE-MEUSE,USA,USAAS,11TH AERO SQUADRON,,91,10/31/18 7:55,9,,1520,ROUNDS,37.7872,4.198577778,49.427305,5.052457,BARRICOURT,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,CUT ROAD BETWEEN BARRICOURT AND MENUART(?) AND SOUTHERN END OF TOWN BARRICOURT.,"LIGHT ANTIAIRCRAFT.  13 FOKKERS SEEN, 10 ENGAGED AT 08:49, 10,000 FT.  ONE CONFIRMATION REQUESTED.  FOKKERS HAD RED NOSE, BLUE BODY AND WHITE TAIL",BAR LE DUC. CLEMONT OBJ AND RETURN.,"SIX HANGERS ON ROAD BETWEEN BAYONVILLE AND BARRICOURT, THREE ON EACH SIDE OF ROAD","1 FLEW WITH 166TH, SEE 166 SQDN REPORT",POOR,12000
718,31/10/1918,ARGONNE-MEUSE,USA,USAAS,166TH AERO SQUADRON,LIBERTY DH 4,90,10/31/18 8:10,6,,12,155 MM PENETRATION,1320,220,49.435654,5.082354,TAILLY,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,6 BURSTS OBSERVED CENTER AND NORTHERN PART OF TAILLY.,"ANTIAIRCRAFT SLIGHT AND FAIRLY ACCURATE.  8 FOKKER D. 5 ENCOUNTERED NEAR TAILLY AT 11,000 FT, 09:00.  BLUE WINGS, BLACK CROSS WITH WHITE FACING, UNDERSIDE OF TAIL PLANE AND LOWER WING GREY.","BAR-LE-DUC, CLERMIONT, MONTFAUCON AND TAILLY",TWO OBSERVATION BALLOONS OBSERVED IN WOODS NW OF TAILLY.  RIGHT HUTMONTS SW OF TAILLY IN WOODS.  SMALL M.T. BETWEEN NOURT AND TAILLY HEADED FOR TAILLY,NONE,FAIR,11000
719,31/10/1918,ARGONNE-MEUSE,USA,USAAS,166TH AERO SQUADRON,LIBERTY DH 4,90,10/31/18 8:10,6,,2000,ROUNDS,49.72,8.286666667,49.435654,5.082354,TAILLY,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,6 BURSTS OBSERVED CENTER AND NORTHERN PART OF TAILLY.,"ANTIAIRCRAFT SLIGHT AND FAIRLY ACCURATE.  8 FOKKER D. 5 ENCOUNTERED NEAR TAILLY AT 11,000 FT, 09:00.  BLUE WINGS, BLACK CROSS WITH WHITE FACING, UNDERSIDE OF TAIL PLANE AND LOWER WING GREY.","BAR-LE-DUC, CLERMIONT, MONTFAUCON AND TAILLY",TWO OBSERVATION BALLOONS OBSERVED IN WOODS NW OF TAILLY.  RIGHT HUTMONTS SW OF TAILLY IN WOODS.  SMALL M.T. BETWEEN NOURT AND TAILLY HEADED FOR TAILLY,NONE,FAIR,11000
720,31/10/1918,ARGONNE-MEUSE,USA,USAAS,20TH AERO SQUADRON,LIBERTY DH 4,92,11/03/2018 07:55,7,,14,155 MM DEMOLITION,1540,220,49.435654,5.082354,TAILLY,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,"4 BURSTS IN CENTER OF TOWN, 2 ON EDGE OF TAILLY AND 2 ON N.E. PART OF TOWN.  2 BOMBS WERE DROPPED ON BARRICOURT BY ONE PLANE BUT NO BURSTS WERE OBSERVED.","ANTIAIRCRAFT WAS LIGHT AND INACCURATE.  4 ENEMY AIRCRAFT WERE SEEN, BUT TOO FAR AWAY TO RECOGNIZE","BAR-LE-DUC, AMPLINCOURT, MOONTFAUCON, DUN SUR MEUSE, TAILLY (MONTFAUCON, BAR-LE-DUC, MAULAN)",1 TRAIN OF ABOUT 30 CARS.  STEAMED UP AT DIEPPE HEADED NORTH.  1 BALLOON SOUTH OF LIMECOURT AT 9:05 A.M.,NONE,FAIR (VERY HAZY),13500
721,31/10/1918,,UK,RAF,NO. 55 SQDN,AIRCO DH4 DAY BOMBER,,DAY,8,,,,1810,226.25,50.7327045,7.0963113,"BONN, FRESCATY, TREVES",GERMANY,"RAILWAYS & STN, AERODROME",AZELOT,48.5941522,6.2420764,,,,,0,,10000
722,31/10/1918,,UK,RAF,NO. 99 SQDN,AIRCO DH9A DAY BOMBER,,DAY,7,,,,1592,227.4285714,48.915636,8.007115,BUHL,FRANCE,AERODROME,AZELOT,48.5941522,6.2420764,,,,,0,,6500
723,31/10/1918,,UK,RAF,NO. 104 SQDN,AIRCO DH9 DAY BOMBER,,DAY,9,,,,2028,225.3333333,48.915636,8.007115,BUHL,FRANCE,AERODROME,AZELOT,48.5941522,6.2420764,,,,,0,,10000
724,31/10/1918,,USA,USAAS,1ST PURSUIT WING,SPAD XIII,,,,,47,10 KG,1012,,,,"28 BOMBS ON BOIS DE BARICOURT, 4 ON BOIS DE FOLIE, 6 ON ROAD BETWEEN BUZANCY AND BOCART.  9 OTHERS AROUND VILLERS AND CLERY-LE-GRAND",FRANCE,TROOPS,LISLE-EN-BARROIS,48.896582,5.125722,,,,,,,
725,31/10/1918,,FRANCE,GAR,NIGHT BOMBARDMENT GRP,CAPRONI,,,19,,,,14291.2,752.1684211,,,"LONGOYON, DOMMARY-BARONCOURT,STAISCOURT, SPOSVILLE",FRANCE,,VILLENEUVE-LES-VERTUS,48.905278,4.001944,,,,,,,
726,01/11/1918,,FRANCE,GAR,NIGHT BOMBARDMENT GRP,CAPRONI,,,4,,,,2912.8,728.2,,,"LONGOYON, DOMARY-BARONCOURT",FRANCE,,VILLENEUVE-LES-VERTUS,48.905278,4.001944,,,,,,,
727,02/11/1918,,UK,RAF,NO. 99 SQDN,AIRCO DH9A DAY BOMBER,,DAY,1,,,,336,336,48.653003,6.809279,AVRICOURT,FRANCE,RAIFWAY JTN,AZELOT,48.5941522,6.2420764,,,,,0,,6500
728,03/11/1918,ARGONNE-MEUSE,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,93,11/03/2018 08:05,5,,16,115 MM LONG,704,140.8,49.491826,5.187554,STENAY,FRANCE,BRIDGE,"MAULAN, FRANCE",48.67381826,5.24807453,COULD NOT SEE BURSTS ON ACCOUNT OF CLOUDS,2 ENEMY AIRCRAFT ENCOUNTERED AT 0935.  ANTIAIRCRAFT FAIRLY ACTIVE AND INACCURATE,"LIGNY, BAR-LE-DUC, MONTFAUCON, GRAND PRE, STEINAY, AND RETURN",,"3 PLANES MISSING - #3 SEEN GOING DOWN TOWARDS CLERMONT, ONE OTHER SEEN GOING DOWN TOWARDS MONTFAUCON. #1 UNKNOWN.  NONE HAVE BEEN HEARD FROM ALTHOUGH THEY WERE APPARENTLY GOING DOWN AND LANDING IN CONTROL",VERY POOR,13650
729,03/11/1918,ARGONNE-MEUSE,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,93,11/03/2018 08:05,5,,4,155 MM DEMOLITION,440,88,49.491826,5.187554,STENAY,FRANCE,BRIDGE,"MAULAN, FRANCE",48.67381826,5.24807453,COULD NOT SEE BURSTS ON ACCOUNT OF CLOUDS,2 ENEMY AIRCRAFT ENCOUNTERED AT 0935.  ANTIAIRCRAFT FAIRLY ACTIVE AND INACCURATE,"LIGNY, BAR-LE-DUC, MONTFAUCON, GRAND PRE, STEINAY, AND RETURN",,"3 PLANES MISSING - #3 SEEN GOING DOWN TOWARDS CLERMONT, ONE OTHER SEEN GOING DOWN TOWARDS MONTFAUCON. #1 UNKNOWN.  NONE HAVE BEEN HEARD FROM ALTHOUGH THEY WERE APPARENTLY GOING DOWN AND LANDING IN CONTROL",VERY POOR,13650
